a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
172	228	516	684	6	43	57	-129	-171	1	0	0	0	0
174	726	750	870	6	29	121	-125	-145	0	0	0	0	0
176	224	440	560	6	22	28	-55	-70	1	0	0	0	0
176	484	539	676	6	176	484	-539	-676	0	0	0	0	0
178	801	882	900	6	178	801	-882	-900	0	0	0	0	0
180	195	240	260	6	36	39	-48	-52	1	0	0	0	0
180	240	555	740	6	36	48	-111	-148	1	0	0	0	0
180	270	288	300	6	30	45	-48	-50	0	0	0	0	0
189	261	693	957	6	63	87	-231	-319	1	0	0	0	0
190	260	665	910	6	38	52	-133	-182	1	0	0	0	0
192	384	392	576	6	24	48	-49	-72	0	0	0	0	0
192	576	676	768	6	48	144	-169	-192	0	0	0	0	0
194	313	388	626	6	194	313	-388	-626	1	0	0	0	0
196	288	294	588	6	98	144	-147	-294	0	0	0	0	0
196	343	350	882	6	28	49	-50	-126	0	0	0	0	0
198	231	348	406	6	198	231	-348	-406	1	0	0	0	0
198	252	495	630	6	22	28	-55	-70	1	0	0	0	0
200	320	395	632	6	200	320	-395	-632	1	0	0	0	0
200	676	784	968	6	50	169	-196	-242	0	0	0	0	0
204	246	408	492	6	34	41	-68	-82	1	0	0	0	0
210	315	336	350	6	30	45	-48	-50	0	0	0	0	0
215	285	645	855	6	43	57	-129	-171	1	0	0	0	0
216	225	240	360	6	72	75	-80	-120	0	0	0	0	0
216	234	288	312	6	36	39	-48	-52	1	0	0	0	0
216	279	576	744	6	72	93	-192	-248	1	0	0	0	0
216	288	666	888	6	36	48	-111	-148	1	0	0	0	0
216	432	441	648	6	24	48	-49	-72	0	0	0	0	0
217	279	567	729	6	217	279	-567	-729	1	0	0	0	0
220	280	550	700	6	22	28	-55	-70	1	0	0	0	0
220	297	720	972	6	220	297	-720	-972	1	0	0	0	0
220	358	550	895	6	220	358	-550	-895	1	0	0	0	0
221	299	731	989	6	221	299	-731	-989	1	0	0	0	0
224	256	364	416	6	56	64	-91	-104	1	0	0	0	0
228	279	304	372	6	228	279	-304	-372	1	0	0	0	0
228	285	528	660	6	76	95	-176	-220	1	0	0	0	0
230	270	414	486	6	115	135	-207	-243	1	0	0	0	0
232	288	522	648	6	116	144	-261	-324	1	0	0	0	0
234	276	429	506	6	234	276	-429	-506	1	0	0	0	0
236	264	354	396	6	118	132	-177	-198	1	0	0	0	0
238	287	476	574	6	34	41	-68	-82	1	0	0	0	0
240	360	361	600	6	240	360	-361	-600	0	0	0	0	0
240	360	384	400	6	30	45	-48	-50	0	0	0	0	0
240	480	490	720	6	24	48	-49	-72	0	0	0	0	0
240	720	845	960	6	48	144	-169	-192	0	0	0	0	0
242	308	605	770	6	22	28	-55	-70	1	0	0	0	0
243	297	513	627	6	81	99	-171	-209	1	0	0	0	0
252	273	336	364	6	36	39	-48	-52	1	0	0	0	0
260	312	510	612	6	130	156	-255	-306	1	0	0	0	0
264	336	660	840	6	22	28	-55	-70	1	0	0	0	0
264	451	576	984	6	264	451	-576	-984	1	0	0	0	0
264	528	539	792	6	24	48	-49	-72	0	0	0	0	0
270	405	432	450	6	30	45	-48	-50	0	0	0	0	0
272	289	338	850	6	272	289	-338	-850	0	0	0	0	0
272	323	512	608	6	272	323	-512	-608	1	0	0	0	0
272	328	544	656	6	34	41	-68	-82	1	0	0	0	0
279	321	465	535	6	279	321	-465	-535	1	0	0	0	0
280	320	455	520	6	56	64	-91	-104	1	0	0	0	0
282	468	517	858	6	282	468	-517	-858	1	0	0	0	0
284	676	704	781	6	284	676	-704	-781	0	0	0	0	0
286	364	715	910	6	22	28	-55	-70	1	0	0	0	0
288	300	320	480	6	72	75	-80	-120	0	0	0	0	0
288	312	384	416	6	36	39	-48	-52	1	0	0	0	0
288	372	768	992	6	72	93	-192	-248	1	0	0	0	0
288	576	588	864	6	24	48	-49	-72	0	0	0	0	0
294	432	441	882	6	98	144	-147	-294	0	0	0	0	0
300	450	480	500	6	30	45	-48	-50	0	0	0	0	0
300	484	507	576	6	300	484	-507	-576	0	0	0	0	0
304	380	704	880	6	76	95	-176	-220	1	0	0	0	0
304	437	512	736	6	304	437	-512	-736	1	0	0	0	0
306	369	612	738	6	34	41	-68	-82	1	0	0	0	0
308	357	528	612	6	308	357	-528	-612	1	0	0	0	0
308	392	770	980	6	22	28	-55	-70	1	0	0	0	0
312	624	637	936	6	24	48	-49	-72	0	0	0	0	0
318	371	396	462	6	318	371	-396	-462	1	0	0	0	0
320	464	720	725	6	320	464	-720	-725	0	0	0	0	0
322	686	722	736	6	161	343	-361	-368	0	0	0	0	0
324	351	432	468	6	36	39	-48	-52	1	0	0	0	0
324	396	684	836	6	81	99	-171	-209	1	0	0	0	0
330	495	528	550	6	30	45	-48	-50	0	0	0	0	0
333	417	777	973	6	333	417	-777	-973	1	0	0	0	0
336	384	546	624	6	56	64	-91	-104	1	0	0	0	0
340	410	680	820	6	34	41	-68	-82	1	0	0	0	0
345	405	621	729	6	115	135	-207	-243	1	0	0	0	0
348	432	783	972	6	116	144	-261	-324	1	0	0	0	0
354	396	531	594	6	118	132	-177	-198	1	0	0	0	0
359	482	718	964	0	359	482	718	964	1	1	0	0	0
360	375	400	600	6	72	75	-80	-120	0	0	0	0	0
360	390	480	520	6	36	39	-48	-52	1	0	0	0	0
360	540	576	600	6	30	45	-48	-50	0	0	0	0	0
370	380	407	418	6	370	380	-407	-418	1	0	0	0	0
374	396	459	486	6	374	396	-459	-486	1	0	0	0	0
374	451	748	902	6	34	41	-68	-82	1	0	0	0	0
376	423	576	648	6	376	423	-576	-648	1	0	0	0	0
390	468	765	918	6	130	156	-255	-306	1	0	0	0	0
390	585	624	650	6	30	45	-48	-50	0	0	0	0	0
392	448	637	728	6	56	64	-91	-104	1	0	0	0	0
396	429	528	572	6	36	39	-48	-52	1	0	0	0	0
396	462	696	812	6	198	231	-348	-406	1	0	0	0	0
399	468	532	624	6	399	468	-532	-624	1	0	0	0	0
402	603	652	978	6	402	603	-652	-978	1	0	0	0	0
408	492	816	984	6	34	41	-68	-82	1	0	0	0	0
420	630	672	700	6	30	45	-48	-50	0	0	0	0	0
432	450	480	720	6	72	75	-80	-120	0	0	0	0	0
432	468	576	624	6	36	39	-48	-52	1	0	0	0	0
436	464	545	580	6	436	464	-545	-580	1	0	0	0	0
437	483	627	693	6	437	483	-627	-693	1	0	0	0	0
448	512	728	832	6	56	64	-91	-104	1	0	0	0	0
450	675	720	750	6	30	45	-48	-50	0	0	0	0	0
456	558	608	744	6	228	279	-304	-372	1	0	0	0	0
460	540	828	972	6	115	135	-207	-243	1	0	0	0	0
468	507	624	676	6	36	39	-48	-52	1	0	0	0	0
472	528	708	792	6	118	132	-177	-198	1	0	0	0	0
480	720	768	800	6	30	45	-48	-50	0	0	0	0	0
486	540	711	790	6	486	540	-711	-790	1	0	0	0	0
486	549	756	854	6	486	549	-756	-854	1	0	0	0	0
504	525	560	840	6	72	75	-80	-120	0	0	0	0	0
504	546	672	728	6	36	39	-48	-52	1	0	0	0	0
504	576	819	936	6	56	64	-91	-104	1	0	0	0	0
510	765	816	850	6	30	45	-48	-50	0	0	0	0	0
517	583	799	901	6	517	583	-799	-901	1	0	0	0	0
518	665	740	950	6	518	665	-740	-950	1	0	0	0	0
528	722	726	891	6	528	722	-726	-891	0	0	0	0	0
540	585	720	780	6	36	39	-48	-52	1	0	0	0	0
540	810	864	900	6	30	45	-48	-50	0	0	0	0	0
570	855	912	950	6	30	45	-48	-50	0	0	0	0	0
576	600	640	960	6	72	75	-80	-120	0	0	0	0	0
576	624	768	832	6	36	39	-48	-52	1	0	0	0	0
576	648	712	801	6	576	648	-712	-801	1	0	0	0	0
590	660	885	990	6	118	132	-177	-198	1	0	0	0	0
600	900	960	1000	6	30	45	-48	-50	0	0	0	0	0
610	671	860	946	6	610	671	-860	-946	1	0	0	0	0
612	663	816	884	6	36	39	-48	-52	1	0	0	0	0
636	742	792	924	6	318	371	-396	-462	1	0	0	0	0
637	663	735	765	6	637	663	-735	-765	1	0	0	0	0
638	667	748	782	6	638	667	-748	-782	1	0	0	0	0
648	702	864	936	6	36	39	-48	-52	1	0	0	0	0
648	704	729	792	6	648	704	-729	-792	1	0	0	0	0
670	705	804	846	6	670	705	-804	-846	1	0	0	0	0
684	741	912	988	6	36	39	-48	-52	1	0	0	0	0
740	760	814	836	6	370	380	-407	-418	1	0	0	0	0
748	792	918	972	6	374	396	-459	-486	1	0	0	0	0
