family	n	d	parameter	status	jacobian_order
3	63	1	63	good_allowed	26880
3	64	1	64	good_allowed	30720
3	65	1	65	good_allowed	25344
3	66	1	66	good_allowed	32256
3	67	1	67	good_allowed	33792
3	69	1	69	good_allowed	26880
3	70	1	70	good_allowed	29568
3	74	1	74	good_allowed	29568
3	75	1	75	good_allowed	24192
3	78	1	78	good_allowed	23040
3	79	1	79	good_allowed	29568
3	80	1	80	good_allowed	25344
3	82	1	82	good_allowed	33792
3	85	1	85	good_allowed	33792
3	87	1	87	good_allowed	25344
3	88	1	88	good_allowed	29568
3	89	1	89	good_allowed	23040
3	92	1	92	good_allowed	24192
3	93	1	93	good_allowed	29568
3	97	1	97	good_allowed	29568
3	98	1	98	good_allowed	26880
3	100	1	100	good_allowed	33792
3	101	1	101	good_allowed	32256
3	102	1	102	good_allowed	25344
3	103	1	103	good_allowed	30720
3	104	1	104	good_allowed	26880
3	105	1	105	good_allowed	30720
3	107	1	107	good_allowed	30720
3	112	1	112	good_allowed	33792
3	114	1	114	good_allowed	26880
3	116	1	116	good_allowed	33792
3	118	1	118	good_allowed	24192
3	119	1	119	good_allowed	25344
3	121	1	121	good_allowed	26880
3	122	1	122	good_allowed	23040
3	123	1	123	good_allowed	33792
3	124	1	124	good_allowed	32256
3	128	1	128	good_allowed	23040
3	130	1	130	good_allowed	32256
3	131	1	131	good_allowed	33792
3	132	1	132	good_allowed	30720
3	136	1	136	good_allowed	29568
3	137	1	137	good_allowed	23040
3	141	1	141	good_allowed	23040
3	142	1	142	good_allowed	23040
3	146	1	146	good_allowed	24192
3	147	1	147	good_allowed	23040
3	148	1	148	good_allowed	33792
3	149	1	149	good_allowed	25344
3	152	1	152	good_allowed	23040
3	153	1	153	boundary	0
3	155	1	155	boundary	0
3	158	1	158	good_allowed	32256
3	159	1	159	good_allowed	24192
3	162	1	162	good_allowed	33792
3	166	1	166	boundary	0
3	1	0	infinity	boundary	0
