family	n	d	parameter	status	jacobian_order
3	52	1	52	good_allowed	41472
3	53	1	53	good_allowed	38400
3	54	1	54	good_allowed	36864
3	55	1	55	good_allowed	39936
3	57	1	57	good_allowed	43008
3	58	1	58	good_allowed	38400
3	59	1	59	good_allowed	48384
3	60	1	60	good_allowed	39936
3	63	1	63	good_allowed	39936
3	65	1	65	good_allowed	43008
3	68	1	68	good_allowed	38400
3	69	1	69	good_allowed	41472
3	70	1	70	good_allowed	36864
3	72	1	72	good_allowed	48384
3	75	1	75	good_allowed	41472
3	76	1	76	good_allowed	39936
3	77	1	77	good_allowed	41472
3	79	1	79	good_allowed	38400
3	84	1	84	good_allowed	33792
3	88	1	88	good_allowed	41472
3	90	1	90	good_allowed	41472
3	109	1	109	good_allowed	41472
3	111	1	111	good_allowed	41472
3	115	1	115	good_allowed	33792
3	120	1	120	good_allowed	38400
3	122	1	122	good_allowed	41472
3	123	1	123	good_allowed	39936
3	124	1	124	good_allowed	41472
3	127	1	127	good_allowed	48384
3	129	1	129	good_allowed	36864
3	130	1	130	good_allowed	41472
3	131	1	131	good_allowed	38400
3	134	1	134	good_allowed	43008
3	136	1	136	good_allowed	39936
3	139	1	139	good_allowed	39936
3	140	1	140	good_allowed	48384
3	141	1	141	good_allowed	38400
3	142	1	142	good_allowed	43008
3	144	1	144	good_allowed	39936
3	145	1	145	good_allowed	36864
3	146	1	146	good_allowed	38400
3	147	1	147	good_allowed	41472
3	149	1	149	good_allowed	38400
3	150	1	150	good_allowed	43008
3	151	1	151	good_allowed	36864
3	152	1	152	good_allowed	48384
3	154	1	154	good_allowed	33792
3	156	1	156	good_allowed	38400
3	157	1	157	good_allowed	41472
3	158	1	158	good_allowed	39936
3	162	1	162	good_allowed	38400
3	165	1	165	good_allowed	39936
3	168	1	168	good_allowed	41472
3	170	1	170	good_allowed	36864
3	172	1	172	good_allowed	48384
3	174	1	174	good_allowed	33792
3	175	1	175	good_allowed	38400
3	178	1	178	boundary	0
3	179	1	179	good_allowed	38400
3	180	1	180	boundary	0
3	181	1	181	good_allowed	39936
3	184	1	184	good_allowed	38400
3	188	1	188	good_allowed	39936
3	189	1	189	good_allowed	38400
3	191	1	191	good_allowed	33792
3	192	1	192	good_allowed	43008
3	195	1	195	good_allowed	38400
3	198	1	198	boundary	0
3	1	0	infinity	boundary	0
