family	n	d	parameter	status	jacobian_order
3	77	1	77	good_allowed	9216
3	78	1	78	good_allowed	11520
3	79	1	79	good_allowed	11520
3	80	1	80	good_allowed	9216
3	81	1	81	good_allowed	9984
3	82	1	82	good_allowed	9216
3	83	1	83	good_allowed	9216
3	84	1	84	good_allowed	9216
3	85	1	85	good_allowed	9216
3	87	1	87	good_allowed	10752
3	88	1	88	good_allowed	9216
3	89	1	89	good_allowed	9216
3	90	1	90	good_allowed	9216
3	91	1	91	boundary	0
3	92	1	92	good_allowed	9216
3	93	1	93	good_allowed	9216
3	94	1	94	good_allowed	10752
3	95	1	95	good_allowed	9216
3	96	1	96	good_allowed	9984
3	98	1	98	good_allowed	8448
3	99	1	99	good_allowed	8448
3	100	1	100	boundary	0
3	1	0	infinity	boundary	0
