family	n	d	parameter	status	jacobian_order
3	61	1	61	good_allowed	23040
3	62	1	62	good_allowed	18432
3	63	1	63	good_allowed	21888
3	64	1	64	good_allowed	21888
3	65	1	65	good_allowed	18432
3	66	1	66	good_allowed	19200
3	67	1	67	good_allowed	19584
3	68	1	68	good_allowed	21888
3	69	1	69	good_allowed	18432
3	70	1	70	good_allowed	18432
3	71	1	71	good_allowed	21888
3	72	1	72	good_allowed	19584
3	73	1	73	good_allowed	19200
3	74	1	74	good_allowed	18432
3	75	1	75	good_allowed	21888
3	76	1	76	good_allowed	21888
3	77	1	77	good_allowed	18432
3	78	1	78	good_allowed	23040
3	79	1	79	good_allowed	19584
3	80	1	80	good_allowed	19584
3	81	1	81	good_allowed	18432
3	83	1	83	good_allowed	19584
3	85	1	85	good_allowed	18432
3	86	1	86	good_allowed	17280
3	87	1	87	good_allowed	23040
3	89	1	89	good_allowed	19584
3	92	1	92	good_allowed	21888
3	93	1	93	good_allowed	18432
3	94	1	94	good_allowed	18432
3	95	1	95	good_allowed	19584
3	96	1	96	good_allowed	18432
3	97	1	97	good_allowed	18432
3	98	1	98	good_allowed	23040
3	99	1	99	good_allowed	19200
3	101	1	101	good_allowed	19584
3	102	1	102	good_allowed	17280
3	103	1	103	good_allowed	15360
3	105	1	105	good_allowed	18432
3	106	1	106	good_allowed	19584
3	108	1	108	good_allowed	15360
3	110	1	110	good_allowed	19584
3	111	1	111	good_allowed	21888
3	112	1	112	good_allowed	15360
3	113	1	113	good_allowed	19200
3	114	1	114	good_allowed	19584
3	115	1	115	good_allowed	19584
3	118	1	118	good_allowed	17280
3	119	1	119	good_allowed	18432
3	121	1	121	good_allowed	18432
3	123	1	123	good_allowed	19200
3	124	1	124	good_allowed	17280
3	125	1	125	good_allowed	21888
3	127	1	127	good_allowed	18432
3	128	1	128	good_allowed	19584
3	129	1	129	good_allowed	21888
3	130	1	130	good_allowed	15360
3	131	1	131	good_allowed	23040
3	132	1	132	good_allowed	18432
3	134	1	134	good_allowed	21888
3	136	1	136	good_allowed	18432
3	137	1	137	good_allowed	18432
3	138	1	138	boundary	0
3	1	0	infinity	boundary	0
