family	n	d	parameter	status	jacobian_order
3	53	1	53	good_allowed	9984
3	54	1	54	good_allowed	9984
3	55	1	55	good_allowed	11520
3	57	1	57	good_allowed	9216
3	58	1	58	good_allowed	9984
3	59	1	59	good_allowed	9984
3	60	1	60	good_allowed	9216
3	61	1	61	good_allowed	10752
3	62	1	62	good_allowed	10752
3	63	1	63	good_allowed	13440
3	64	1	64	good_allowed	11520
3	65	1	65	good_allowed	10752
3	66	1	66	good_allowed	9216
3	67	1	67	good_allowed	15360
3	68	1	68	good_allowed	13440
3	70	1	70	good_allowed	10752
3	71	1	71	good_allowed	9984
3	72	1	72	good_allowed	11520
3	73	1	73	good_allowed	13440
3	74	1	74	good_allowed	10752
3	75	1	75	good_allowed	10752
3	77	1	77	good_allowed	10752
3	78	1	78	good_allowed	9984
3	79	1	79	good_allowed	10752
3	80	1	80	good_allowed	13440
3	81	1	81	good_allowed	10752
3	82	1	82	good_allowed	10752
3	83	1	83	good_allowed	9984
3	84	1	84	good_allowed	15360
3	85	1	85	good_allowed	13440
3	87	1	87	good_allowed	10752
3	88	1	88	good_allowed	10752
3	89	1	89	good_allowed	10752
3	90	1	90	good_allowed	13440
3	91	1	91	good_allowed	10752
3	92	1	92	good_allowed	9216
3	93	1	93	good_allowed	15360
3	94	1	94	good_allowed	10752
3	95	1	95	good_allowed	10752
3	96	1	96	good_allowed	13440
3	97	1	97	good_allowed	10752
3	98	1	98	good_allowed	10752
3	99	1	99	good_allowed	15360
3	100	1	100	good_allowed	10752
3	101	1	101	good_allowed	10752
3	102	1	102	good_allowed	11520
3	103	1	103	good_allowed	13440
3	104	1	104	good_allowed	9984
3	105	1	105	good_allowed	9984
3	106	1	106	boundary	0
3	1	0	infinity	boundary	0
