family	n	d	parameter	status	jacobian_order
3	18	1	18	good_allowed	25344
3	21	1	21	good_allowed	23040
3	22	1	22	good_allowed	23040
3	23	1	23	good_allowed	20736
3	24	1	24	good_allowed	26880
3	25	1	25	good_allowed	26880
3	26	1	26	good_allowed	25344
3	28	1	28	boundary	0
3	30	1	30	good_allowed	25344
3	31	1	31	good_allowed	23040
3	41	1	41	good_allowed	20736
3	42	1	42	good_allowed	23040
3	43	1	43	good_allowed	25344
3	44	1	44	good_allowed	26880
3	46	1	46	good_allowed	23040
3	47	1	47	good_allowed	23040
3	49	1	49	good_allowed	25344
3	50	1	50	good_allowed	23040
3	56	1	56	good_allowed	20736
3	58	1	58	good_allowed	23040
3	61	1	61	good_allowed	25344
3	67	1	67	good_allowed	25344
3	68	1	68	good_allowed	25344
3	70	1	70	good_allowed	26880
3	71	1	71	good_allowed	23040
3	72	1	72	good_allowed	26880
3	73	1	73	good_allowed	25344
3	74	1	74	good_allowed	26880
3	75	1	75	good_allowed	25344
3	76	1	76	good_allowed	23040
3	81	1	81	good_allowed	23040
3	82	1	82	good_allowed	25344
3	83	1	83	good_allowed	26880
3	84	1	84	good_allowed	25344
3	85	1	85	good_allowed	26880
3	86	1	86	good_allowed	23040
3	87	1	87	good_allowed	26880
3	89	1	89	good_allowed	25344
3	90	1	90	good_allowed	25344
3	96	1	96	good_allowed	25344
3	99	1	99	good_allowed	23040
3	101	1	101	good_allowed	20736
3	107	1	107	good_allowed	23040
3	108	1	108	good_allowed	25344
3	110	1	110	good_allowed	23040
3	111	1	111	good_allowed	23040
3	113	1	113	good_allowed	26880
3	114	1	114	good_allowed	25344
3	115	1	115	good_allowed	23040
3	116	1	116	good_allowed	20736
3	126	1	126	good_allowed	23040
3	127	1	127	good_allowed	25344
3	129	1	129	boundary	0
3	131	1	131	good_allowed	25344
3	132	1	132	good_allowed	26880
3	133	1	133	good_allowed	26880
3	134	1	134	good_allowed	20736
3	135	1	135	good_allowed	23040
3	136	1	136	good_allowed	23040
3	139	1	139	good_allowed	25344
3	141	1	141	good_allowed	25344
3	142	1	142	good_allowed	23040
3	143	1	143	good_allowed	20736
3	144	1	144	good_allowed	26880
3	145	1	145	good_allowed	26880
3	147	1	147	good_allowed	23040
3	151	1	151	good_allowed	25344
3	156	1	156	boundary	0
3	1	0	infinity	boundary	0
