a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
112	192	3612	6192	6	28	48	-903	-1548	1	0	0	0	0
112	196	200	504	6	28	49	-50	-126	0	0	0	0	0
112	196	504	2312	6	28	49	-126	-578	0	0	0	0	0
112	208	3248	6032	0	7	13	203	377	1	1	0	0	0
112	210	2688	5040	0	8	15	192	360	1	1	0	0	0
112	224	448	5600	6	1	2	-4	-50	0	0	0	0	0
112	224	1288	2576	0	2	4	23	46	1	1	0	0	0
112	238	896	1904	0	8	17	64	136	1	1	0	0	0
112	288	504	1296	0	14	36	63	162	1	1	0	0	0
112	296	1064	2812	6	28	74	-266	-703	1	0	0	0	0
112	308	448	1232	0	4	11	16	44	1	1	0	0	0
112	308	1268	3487	6	112	308	-1268	-3487	1	0	0	0	0
112	392	400	896	6	14	49	-50	-112	0	0	0	0	0
112	392	896	2704	6	14	49	-112	-338	0	0	0	0	0
112	768	2268	2352	6	28	192	-567	-588	0	0	0	0	0
112	1400	2800	5600	6	2	25	-50	-100	0	0	0	0	0
112	1792	2016	5600	6	1	16	-18	-50	0	0	0	0	0
112	1936	2464	4312	6	14	242	-308	-539	0	0	0	0	0
112	2592	3150	7056	6	56	1296	-1575	-3528	0	0	0	0	0
113	226	452	5650	6	1	2	-4	-50	0	0	0	0	0
113	1808	2034	5650	6	1	16	-18	-50	0	0	0	0	0
114	156	399	546	6	38	52	-133	-182	1	0	0	0	0
114	171	684	1026	6	2	3	-12	-18	1	0	0	0	0
114	186	1482	2418	6	19	31	-247	-403	1	0	0	0	0
114	228	456	5700	6	1	2	-4	-50	0	0	0	0	0
114	228	1311	2622	0	2	4	23	46	1	1	0	0	0
114	261	684	1566	0	38	87	228	522	1	1	0	0	0
114	380	855	2850	6	6	20	-45	-150	1	0	0	0	0
114	471	1596	6594	6	38	157	-532	-2198	1	0	0	0	0
114	1425	1862	2736	6	6	75	-98	-144	0	0	0	0	0
114	1425	2850	5700	6	2	25	-50	-100	0	0	0	0	0
114	1710	2850	9310	6	3	45	-75	-245	0	0	0	0	0
114	1824	2052	5700	6	1	16	-18	-50	0	0	0	0	0
114	1862	2850	3078	6	3	49	-75	-81	0	0	0	0	0
115	135	207	243	6	115	135	-207	-243	1	0	0	0	0
115	185	1265	2035	6	23	37	-253	-407	1	0	0	0	0
115	230	460	5750	6	1	2	-4	-50	0	0	0	0	0
115	1840	2070	5750	6	1	16	-18	-50	0	0	0	0	0
116	144	261	324	6	116	144	-261	-324	1	0	0	0	0
116	144	1936	7424	6	29	36	-484	-1856	0	0	0	0	0
116	174	696	1044	6	2	3	-12	-18	1	0	0	0	0
116	184	1102	1748	6	58	92	-551	-874	1	0	0	0	0
116	200	4466	7700	6	58	100	-2233	-3850	1	0	0	0	0
116	214	3944	7276	0	58	107	1972	3638	1	1	0	0	0
116	232	464	5800	6	1	2	-4	-50	0	0	0	0	0
116	232	1334	2668	0	2	4	23	46	1	1	0	0	0
116	284	580	1420	0	29	71	145	355	1	1	0	0	0
116	319	464	1276	0	4	11	16	44	1	1	0	0	0
116	484	500	580	6	29	121	-125	-145	0	0	0	0	0
116	1450	2900	5800	6	2	25	-50	-100	0	0	0	0	0
116	1856	2088	5800	6	1	16	-18	-50	0	0	0	0	0
117	183	975	1525	6	117	183	-975	-1525	1	0	0	0	0
117	195	2067	3445	6	9	15	-159	-265	1	0	0	0	0
117	201	4017	6901	6	117	201	-4017	-6901	1	0	0	0	0
117	234	468	5850	6	1	2	-4	-50	0	0	0	0	0
117	243	1053	2187	0	13	27	117	243	1	1	0	0	0
117	273	663	1547	0	9	21	51	119	1	1	0	0	0
117	390	1200	1690	6	117	390	-1200	-1690	0	0	0	0	0
117	507	867	6877	6	117	507	-867	-6877	0	0	0	0	0
117	546	1566	7308	0	39	182	522	2436	1	1	0	0	0
117	1404	2028	2304	6	39	468	-676	-768	0	0	0	0	0
117	1755	2925	9555	6	3	45	-75	-245	0	0	0	0	0
117	1872	2106	5850	6	1	16	-18	-50	0	0	0	0	0
117	1911	2925	3159	6	3	49	-75	-81	0	0	0	0	0
117	2484	5616	7452	0	13	276	624	828	0	1	0	0	0
117	2925	3645	7605	6	13	325	-405	-845	0	0	0	0	0
117	2925	6845	7605	6	117	2925	-6845	-7605	0	0	0	0	0
118	132	177	198	6	118	132	-177	-198	1	0	0	0	0
118	177	708	1062	6	2	3	-12	-18	1	0	0	0	0
118	202	3658	6262	6	59	101	-1829	-3131	1	0	0	0	0
118	220	295	550	6	118	220	-295	-550	1	0	0	0	0
118	236	472	5900	6	1	2	-4	-50	0	0	0	0	0
118	236	1357	2714	0	2	4	23	46	1	1	0	0	0
118	1058	1078	1298	6	59	529	-539	-649	0	0	0	0	0
118	1475	2950	5900	6	2	25	-50	-100	0	0	0	0	0
118	1888	2124	5900	6	1	16	-18	-50	0	0	0	0	0
119	221	3451	6409	0	7	13	203	377	1	1	0	0	0
119	231	1785	3465	0	17	33	255	495	1	1	0	0	0
119	238	476	5950	6	1	2	-4	-50	0	0	0	0	0
119	1904	2142	5950	6	1	16	-18	-50	0	0	0	0	0
120	180	192	200	6	30	45	-48	-50	0	0	0	0	0
120	180	200	768	6	30	45	-50	-192	0	0	0	0	0
120	180	720	1080	6	2	3	-12	-18	1	0	0	0	0
120	192	1245	1992	6	40	64	-415	-664	1	0	0	0	0
120	204	3120	5304	6	10	17	-260	-442	1	0	0	0	0
120	216	225	720	6	40	72	-75	-240	0	0	0	0	0
120	225	2880	5400	0	8	15	192	360	1	1	0	0	0
120	240	245	360	6	24	48	-49	-72	0	0	0	0	0
120	240	480	6000	6	1	2	-4	-50	0	0	0	0	0
120	240	1380	2760	0	2	4	23	46	1	1	0	0	0
120	255	960	2040	0	8	17	64	136	1	1	0	0	0
120	280	525	7056	6	120	280	-525	-7056	0	0	0	0	0
120	288	630	1512	0	20	48	105	252	1	1	0	0	0
120	288	800	1920	6	15	36	-100	-240	1	0	0	0	0
120	330	480	1320	0	4	11	16	44	1	1	0	0	0
120	384	400	720	6	15	48	-50	-90	0	0	0	0	0
120	387	2880	9288	0	40	129	960	3096	1	1	0	0	0
120	400	900	3000	6	6	20	-45	-150	1	0	0	0	0
120	600	720	961	6	120	600	-720	-961	0	0	0	0	0
120	630	1120	5880	6	12	63	-112	-588	1	0	0	0	0
120	764	900	5730	0	60	382	450	2865	1	1	0	0	0
120	864	1350	9720	6	20	144	-225	-1620	1	0	0	0	0
120	980	1134	2100	6	60	490	-567	-1050	0	0	0	0	0
120	1176	1400	2520	6	15	147	-175	-315	0	0	0	0	0
120	1176	2100	6720	6	10	98	-175	-560	0	0	0	0	0
120	1350	1824	2280	0	20	225	304	380	0	1	0	0	0
120	1500	1960	2880	6	6	75	-98	-144	0	0	0	0	0
120	1500	3000	6000	6	2	25	-50	-100	0	0	0	0	0
120	1800	2178	4320	6	20	300	-363	-720	0	0	0	0	0
120	1800	3000	9800	6	3	45	-75	-245	0	0	0	0	0
120	1800	4320	5202	6	20	300	-720	-867	0	0	0	0	0
120	1920	2160	6000	6	1	16	-18	-50	0	0	0	0	0
120	1960	3000	3240	6	3	49	-75	-81	0	0	0	0	0
120	2205	2352	9800	6	120	2205	-2352	-9800	0	0	0	0	0
120	4480	7056	8400	6	15	560	-882	-1050	0	0	0	0	0
121	209	4961	8569	6	11	19	-451	-779	1	0	0	0	0
121	242	484	6050	6	1	2	-4	-50	0	0	0	0	0
121	363	429	1287	0	11	33	39	117	1	1	0	0	0
121	423	729	6768	0	121	423	729	6768	0	1	1	0	0
121	484	1444	1936	6	121	484	-1444	-1936	0	0	0	0	0
121	1859	1881	2299	6	11	169	-171	-209	0	0	0	0	0
121	1919	3211	4949	0	121	1919	3211	4949	0	1	0	0	0
121	1936	2178	6050	6	1	16	-18	-50	0	0	0	0	0
122	178	610	890	6	61	89	-305	-445	1	0	0	0	0
122	183	732	1098	6	2	3	-12	-18	1	0	0	0	0
122	228	3111	5814	0	122	228	3111	5814	1	1	0	0	0
122	244	488	6100	6	1	2	-4	-50	0	0	0	0	0
122	244	1403	2806	0	2	4	23	46	1	1	0	0	0
122	1525	3050	6100	6	2	25	-50	-100	0	0	0	0	0
122	1952	2196	6100	6	1	16	-18	-50	0	0	0	0	0
123	147	363	1107	6	41	49	-121	-369	0	0	0	0	0
123	207	2583	4347	6	41	69	-861	-1449	1	0	0	0	0
123	246	492	6150	6	1	2	-4	-50	0	0	0	0	0
123	744	984	5952	0	41	248	328	1984	1	1	0	0	0
123	768	2400	3936	0	41	256	800	1312	0	1	0	0	0
123	1968	2214	6150	6	1	16	-18	-50	0	0	0	0	0
123	2009	3075	3321	6	3	49	-75	-81	0	0	0	0	0
124	176	527	748	6	124	176	-527	-748	1	0	0	0	0
124	186	744	1116	6	2	3	-12	-18	1	0	0	0	0
124	201	1488	2412	6	124	201	-1488	-2412	1	0	0	0	0
124	208	2449	4108	6	124	208	-2449	-4108	1	0	0	0	0
124	236	2356	4484	0	31	59	589	1121	1	1	0	0	0
124	248	496	6200	6	1	2	-4	-50	0	0	0	0	0
124	248	1426	2852	0	2	4	23	46	1	1	0	0	0
124	341	496	1364	0	4	11	16	44	1	1	0	0	0
124	376	434	1316	0	62	188	217	658	1	1	0	0	0
124	992	1024	1568	6	31	248	-256	-392	0	0	0	0	0
124	1550	3100	6200	6	2	25	-50	-100	0	0	0	0	0
124	1922	2500	3968	6	62	961	-1250	-1984	0	0	0	0	0
124	1922	3968	6724	6	62	961	-1984	-3362	0	0	0	0	0
124	1984	2232	6200	6	1	16	-18	-50	0	0	0	0	0
124	2232	3600	8712	0	31	558	900	2178	0	1	0	0	0
124	5476	5500	6820	6	31	1369	-1375	-1705	0	0	0	0	0
125	250	500	6250	6	1	2	-4	-50	0	0	0	0	0
125	375	1125	1815	6	25	75	-225	-363	0	0	0	0	0
125	1680	3150	7350	6	25	336	-630	-1470	0	0	0	0	0
125	2000	2250	6250	6	1	16	-18	-50	0	0	0	0	0
126	174	462	638	6	63	87	-231	-319	1	0	0	0	0
126	189	756	1134	6	2	3	-12	-18	1	0	0	0	0
126	204	1491	2414	6	126	204	-1491	-2414	1	0	0	0	0
126	210	2226	3710	6	9	15	-159	-265	1	0	0	0	0
126	231	5124	9394	0	18	33	732	1342	1	1	0	0	0
126	234	3654	6786	0	7	13	203	377	1	1	0	0	0
126	249	1596	3154	0	126	249	1596	3154	1	1	0	0	0
126	252	504	6300	6	1	2	-4	-50	0	0	0	0	0
126	252	1449	2898	0	2	4	23	46	1	1	0	0	0
126	273	924	2002	0	18	39	132	286	1	1	0	0	0
126	294	714	1666	0	9	21	51	119	1	1	0	0	0
126	324	567	1458	0	14	36	63	162	1	1	0	0	0
126	381	756	2286	6	42	127	-252	-762	1	0	0	0	0
126	399	420	1330	0	18	57	60	190	1	1	0	0	0
126	420	945	3150	6	6	20	-45	-150	1	0	0	0	0
126	441	450	1008	6	14	49	-50	-112	0	0	0	0	0
126	441	1008	3042	6	14	49	-112	-338	0	0	0	0	0
126	784	1296	8064	6	63	392	-648	-4032	1	0	0	0	0
126	900	1470	8505	6	42	300	-490	-2835	0	0	0	0	0
126	1106	1975	3844	6	126	1106	-1975	-3844	0	0	0	0	0
126	1575	2058	3024	6	6	75	-98	-144	0	0	0	0	0
126	1575	3150	6300	6	2	25	-50	-100	0	0	0	0	0
126	2016	2268	6300	6	1	16	-18	-50	0	0	0	0	0
126	2058	3150	3402	6	3	49	-75	-81	0	0	0	0	0
126	2178	2772	4851	6	14	242	-308	-539	0	0	0	0	0
126	2178	3850	9702	6	63	1089	-1925	-4851	0	0	0	0	0
127	254	508	6350	6	1	2	-4	-50	0	0	0	0	0
127	2032	2286	6350	6	1	16	-18	-50	0	0	0	0	0
128	192	768	1152	6	2	3	-12	-18	1	0	0	0	0
128	212	2048	3392	6	32	53	-512	-848	1	0	0	0	0
128	240	3072	5760	0	8	15	192	360	1	1	0	0	0
128	247	2048	3952	0	128	247	2048	3952	1	1	0	0	0
128	256	512	6400	6	1	2	-4	-50	0	0	0	0	0
128	256	1472	2944	0	2	4	23	46	1	1	0	0	0
128	272	1024	2176	0	8	17	64	136	1	1	0	0	0
128	352	512	1408	0	4	11	16	44	1	1	0	0	0
128	548	2048	8768	6	32	137	-512	-2192	1	0	0	0	0
128	688	1232	6622	0	64	344	616	3311	1	1	0	0	0
128	833	1088	2048	6	128	833	-1088	-2048	0	0	0	0	0
128	1445	3200	5120	6	128	1445	-3200	-5120	0	0	0	0	0
128	1600	3200	6400	6	2	25	-50	-100	0	0	0	0	0
128	2048	2304	6400	6	1	16	-18	-50	0	0	0	0	0
128	2420	3200	5120	6	32	605	-800	-1280	0	0	0	0	0
128	4096	4352	5746	6	64	2048	-2176	-2873	0	0	1	0	0
129	171	387	513	6	43	57	-129	-171	1	0	0	0	0
129	258	516	6450	6	1	2	-4	-50	0	0	0	0	0
129	738	1118	6396	0	129	738	1118	6396	1	1	0	0	0
129	2064	2322	6450	6	1	16	-18	-50	0	0	0	0	0
129	2107	3225	3483	6	3	49	-75	-81	0	0	0	0	0
130	156	255	306	6	130	156	-255	-306	1	0	0	0	0
130	195	780	1170	6	2	3	-12	-18	1	0	0	0	0
130	220	3055	5170	6	26	44	-611	-1034	1	0	0	0	0
130	221	3380	5746	6	10	17	-260	-442	1	0	0	0	0
130	245	2860	5390	0	26	49	572	1078	1	1	0	0	0
130	260	520	6500	6	1	2	-4	-50	0	0	0	0	0
130	260	1495	2990	0	2	4	23	46	1	1	0	0	0
130	270	1170	2430	0	13	27	117	243	1	1	0	0	0
130	325	620	1550	0	26	65	124	310	1	1	0	0	0
130	370	494	1406	0	65	185	247	703	1	1	0	0	0
130	720	975	1014	6	130	720	-975	-1014	0	0	0	0	0
130	1274	2275	7280	6	10	98	-175	-560	0	0	0	0	0
130	1625	3250	6500	6	2	25	-50	-100	0	0	0	0	0
130	2080	2340	6500	6	1	16	-18	-50	0	0	0	0	0
130	2760	6240	8280	0	13	276	624	828	0	1	0	0	0
130	3250	4050	8450	6	13	325	-405	-845	0	0	0	0	0
131	262	524	6550	6	1	2	-4	-50	0	0	0	0	0
131	2096	2358	6550	6	1	16	-18	-50	0	0	0	0	0
132	162	242	5577	6	132	162	-242	-5577	0	0	0	0	0
132	168	330	420	6	22	28	-55	-70	1	0	0	0	0
132	198	792	1188	6	2	3	-12	-18	1	0	0	0	0
132	216	1782	2916	6	22	36	-297	-486	1	0	0	0	0
132	228	5412	9348	6	11	19	-451	-779	1	0	0	0	0
132	231	294	5082	6	44	77	-98	-1694	0	0	0	0	0
132	243	4752	8748	0	44	81	1584	2916	1	1	0	0	0
132	258	1848	3612	0	22	43	308	602	1	1	0	0	0
132	264	528	6600	6	1	2	-4	-50	0	0	0	0	0
132	264	1518	3036	0	2	4	23	46	1	1	0	0	0
132	336	561	1428	6	44	112	-187	-476	1	0	0	0	0
132	363	528	1452	0	4	11	16	44	1	1	0	0	0
132	396	468	1404	0	11	33	39	117	1	1	0	0	0
132	396	2444	7332	6	33	99	-611	-1833	1	0	0	0	0
132	440	990	3300	6	6	20	-45	-150	1	0	0	0	0
132	528	1653	6612	6	44	176	-551	-2204	1	0	0	0	0
132	638	1602	7743	0	132	638	1602	7743	1	1	0	0	0
132	684	1364	7068	0	33	171	341	1767	1	1	0	0	0
132	693	1232	6468	6	12	63	-112	-588	1	0	0	0	0
132	1452	3072	5577	6	44	484	-1024	-1859	0	0	0	0	0
132	1650	2156	3168	6	6	75	-98	-144	0	0	0	0	0
132	1650	3300	6600	6	2	25	-50	-100	0	0	0	0	0
132	2028	2052	2508	6	11	169	-171	-209	0	0	0	0	0
132	2112	2376	6600	6	1	16	-18	-50	0	0	0	0	0
132	2156	3300	3564	6	3	49	-75	-81	0	0	0	0	0
132	2178	2673	5202	6	44	726	-891	-1734	0	0	0	0	0
133	217	1729	2821	6	19	31	-247	-403	1	0	0	0	0
133	247	3857	7163	0	7	13	203	377	1	1	0	0	0
133	266	532	6650	6	1	2	-4	-50	0	0	0	0	0
133	427	437	1403	0	133	427	437	1403	1	1	0	0	0
133	2128	2394	6650	6	1	16	-18	-50	0	0	0	0	0
134	160	490	3350	0	67	80	245	1675	0	1	0	0	0
134	201	804	1206	6	2	3	-12	-18	1	0	0	0	0
134	246	5226	9594	0	67	123	2613	4797	1	1	0	0	0
134	268	536	6700	6	1	2	-4	-50	0	0	0	0	0
134	268	1541	3082	0	2	4	23	46	1	1	0	0	0
134	316	737	1738	0	134	316	737	1738	1	1	0	0	0
134	542	1742	7046	6	67	271	-871	-3523	1	0	0	0	0
134	1675	3350	6700	6	2	25	-50	-100	0	0	0	0	0
134	2144	2412	6700	6	1	16	-18	-50	0	0	0	0	0
135	225	2385	3975	6	9	15	-159	-265	1	0	0	0	0
135	261	2115	4089	0	45	87	705	1363	1	1	0	0	0
135	270	540	6750	6	1	2	-4	-50	0	0	0	0	0
135	315	765	1785	0	9	21	51	119	1	1	0	0	0
135	324	900	2160	6	15	36	-100	-240	1	0	0	0	0
135	432	450	810	6	15	48	-50	-90	0	0	0	0	0
135	432	810	6050	6	135	432	-810	-6050	0	0	0	0	0
135	490	540	810	6	27	98	-108	-162	0	0	0	0	0
135	1323	1575	2835	6	15	147	-175	-315	0	0	0	0	0
135	2025	3025	3375	6	27	405	-605	-675	0	0	0	0	0
135	2160	2430	6750	6	1	16	-18	-50	0	0	0	0	0
135	2205	3375	3645	6	3	49	-75	-81	0	0	0	0	0
135	3750	4860	9126	6	45	1250	-1620	-3042	0	0	0	0	0
135	5040	7938	9450	6	15	560	-882	-1050	0	0	0	0	0
136	164	272	328	6	34	41	-68	-82	1	0	0	0	0
136	192	561	792	6	136	192	-561	-792	1	0	0	0	0
136	204	816	1224	6	2	3	-12	-18	1	0	0	0	0
136	224	2006	3304	6	68	112	-1003	-1652	1	0	0	0	0
136	234	4896	8424	6	68	117	-2448	-4212	1	0	0	0	0
136	255	3264	6120	0	8	15	192	360	1	1	0	0	0
136	264	2040	3960	0	17	33	255	495	1	1	0	0	0
136	272	544	6800	6	1	2	-4	-50	0	0	0	0	0
136	272	1564	3128	0	2	4	23	46	1	1	0	0	0
136	289	1088	2312	0	8	17	64	136	1	1	0	0	0
136	304	884	1976	0	34	76	221	494	1	1	0	0	0
136	306	864	1944	0	68	153	432	972	1	1	0	0	0
136	374	544	1496	0	4	11	16	44	1	1	0	0	0
136	392	425	4624	6	136	392	-425	-4624	0	0	1	0	0
136	1156	1352	2448	6	34	289	-338	-612	0	0	0	0	0
136	1156	2448	5000	6	34	289	-612	-1250	0	0	0	0	0
136	1700	3400	6800	6	2	25	-50	-100	0	0	0	0	0
136	2176	2448	6800	6	1	16	-18	-50	0	0	0	0	0
137	263	2329	4471	0	137	263	2329	4471	1	1	0	0	0
137	274	548	6850	6	1	2	-4	-50	0	0	0	0	0
137	2192	2466	6850	6	1	16	-18	-50	0	0	0	0	0
138	207	828	1242	6	2	3	-12	-18	1	0	0	0	0
138	222	1518	2442	6	23	37	-253	-407	1	0	0	0	0
138	237	4692	8058	6	46	79	-1564	-2686	1	0	0	0	0
138	276	552	6900	6	1	2	-4	-50	0	0	0	0	0
138	276	1587	3174	0	2	4	23	46	1	1	0	0	0
138	369	644	1722	6	138	369	-644	-1722	1	0	0	0	0
138	414	814	2442	6	69	207	-407	-1221	1	0	0	0	0
138	460	1035	3450	6	6	20	-45	-150	1	0	0	0	0
138	876	2166	5037	0	46	292	722	1679	0	1	0	0	0
138	1725	2254	3312	6	6	75	-98	-144	0	0	0	0	0
138	1725	3450	6900	6	2	25	-50	-100	0	0	0	0	0
138	2208	2484	6900	6	1	16	-18	-50	0	0	0	0	0
138	2254	3450	3726	6	3	49	-75	-81	0	0	0	0	0
139	278	556	6950	6	1	2	-4	-50	0	0	0	0	0
139	2224	2502	6950	6	1	16	-18	-50	0	0	0	0	0
140	210	840	1260	6	2	3	-12	-18	1	0	0	0	0
140	235	2800	4700	6	28	47	-560	-940	1	0	0	0	0
140	238	3640	6188	6	10	17	-260	-442	1	0	0	0	0
140	240	4515	7740	6	28	48	-903	-1548	1	0	0	0	0
140	245	250	630	6	28	49	-50	-126	0	0	0	0	0
140	245	630	2890	6	28	49	-126	-578	0	0	0	0	0
140	252	300	2940	6	35	63	-75	-735	0	0	0	0	0
140	260	4060	7540	0	7	13	203	377	1	1	0	0	0
140	280	560	7000	6	1	2	-4	-50	0	0	0	0	0
140	280	1610	3220	0	2	4	23	46	1	1	0	0	0
140	287	1360	2788	0	140	287	1360	2788	1	1	0	0	0
140	336	735	1764	0	20	48	105	252	1	1	0	0	0
140	360	630	1620	0	14	36	63	162	1	1	0	0	0
140	370	1330	3515	6	28	74	-266	-703	1	0	0	0	0
140	385	560	1540	0	4	11	16	44	1	1	0	0	0
140	448	800	7840	6	35	112	-200	-1960	0	0	0	0	0
140	490	500	1120	6	14	49	-50	-112	0	0	0	0	0
140	490	1120	3380	6	14	49	-112	-338	0	0	0	0	0
140	600	1176	5040	6	35	150	-294	-1260	1	0	0	0	0
140	810	1323	9450	6	140	810	-1323	-9450	0	0	0	0	0
140	960	2835	2940	6	28	192	-567	-588	0	0	0	0	0
140	1372	2450	7840	6	10	98	-175	-560	0	0	0	0	0
140	1575	2128	2660	0	20	225	304	380	0	1	0	0	0
140	1750	3500	7000	6	2	25	-50	-100	0	0	0	0	0
140	2100	2541	5040	6	20	300	-363	-720	0	0	0	0	0
140	2100	5040	6069	6	20	300	-720	-867	0	0	0	0	0
140	2240	2520	7000	6	1	16	-18	-50	0	0	0	0	0
140	2420	3080	5390	6	14	242	-308	-539	0	0	0	0	0
141	282	564	7050	6	1	2	-4	-50	0	0	0	0	0
141	309	987	2163	0	47	103	329	721	1	1	0	0	0
141	624	2256	9984	0	47	208	752	3328	1	1	0	0	0
141	2256	2538	7050	6	1	16	-18	-50	0	0	0	0	0
141	2303	3525	3807	6	3	49	-75	-81	0	0	0	0	0
142	213	852	1278	6	2	3	-12	-18	1	0	0	0	0
142	233	1988	3262	6	142	233	-1988	-3262	1	0	0	0	0
142	268	3053	5762	0	142	268	3053	5762	1	1	0	0	0
142	284	568	7100	6	1	2	-4	-50	0	0	0	0	0
142	284	1633	3266	0	2	4	23	46	1	1	0	0	0
142	436	3124	9592	6	71	218	-1562	-4796	1	0	0	0	0
142	1775	3550	7100	6	2	25	-50	-100	0	0	0	0	0
142	2272	2556	7100	6	1	16	-18	-50	0	0	0	0	0
143	187	403	527	6	143	187	-403	-527	1	0	0	0	0
143	273	2607	4977	0	143	273	2607	4977	1	1	0	0	0
143	286	572	7150	6	1	2	-4	-50	0	0	0	0	0
143	297	1287	2673	0	13	27	117	243	1	1	0	0	0
143	429	507	1521	0	11	33	39	117	1	1	0	0	0
143	2197	2223	2717	6	11	169	-171	-209	0	0	0	0	0
143	2288	2574	7150	6	1	16	-18	-50	0	0	0	0	0
143	3036	6864	9108	0	13	276	624	828	0	1	0	0	0
143	3575	4455	9295	6	13	325	-405	-845	0	0	0	0	0
144	150	160	240	6	72	75	-80	-120	0	0	0	0	0
144	156	192	208	6	36	39	-48	-52	1	0	0	0	0
144	186	384	496	6	72	93	-192	-248	1	0	0	0	0
144	192	444	592	6	36	48	-111	-148	1	0	0	0	0
144	216	864	1296	6	2	3	-12	-18	1	0	0	0	0
144	228	1344	2128	6	36	57	-336	-532	1	0	0	0	0
144	231	1536	2464	6	144	231	-1536	-2464	1	0	0	0	0
144	234	507	6318	6	48	78	-169	-2106	0	0	0	0	0
144	240	2544	4240	6	9	15	-159	-265	1	0	0	0	0
144	246	4224	7216	6	72	123	-2112	-3608	1	0	0	0	0
144	270	3456	6480	0	8	15	192	360	1	1	0	0	0
144	276	2496	4784	0	36	69	624	1196	1	1	0	0	0
144	288	294	432	6	24	48	-49	-72	0	0	0	0	0
144	288	576	7200	6	1	2	-4	-50	0	0	0	0	0
144	288	1656	3312	0	2	4	23	46	1	1	0	0	0
144	291	1536	3104	0	144	291	1536	3104	1	1	0	0	0
144	306	1152	2448	0	8	17	64	136	1	1	0	0	0
144	312	1056	2288	0	18	39	132	286	1	1	0	0	0
144	336	816	1904	0	9	21	51	119	1	1	0	0	0
144	384	606	1616	0	72	192	303	808	1	1	0	0	0
144	396	576	1584	0	4	11	16	44	1	1	0	0	0
144	400	450	7200	6	72	200	-225	-3600	0	0	0	0	0
144	432	507	576	6	48	144	-169	-192	0	0	0	0	0
144	456	480	1520	0	18	57	60	190	1	1	0	0	0
144	480	1080	3600	6	6	20	-45	-150	1	0	0	0	0
144	481	585	1665	6	144	481	-585	-1665	0	0	0	0	0
144	648	2168	9756	0	36	162	542	2439	1	1	0	0	0
144	697	722	1394	6	144	697	-722	-1394	0	0	1	0	0
144	726	784	1536	6	72	363	-392	-768	0	0	0	0	0
144	756	1344	7056	6	12	63	-112	-588	1	0	0	0	0
144	972	1012	6831	0	144	972	1012	6831	1	1	0	0	0
144	1800	2352	3456	6	6	75	-98	-144	0	0	0	0	0
144	1800	3600	7200	6	2	25	-50	-100	0	0	0	0	0
144	2304	2592	7200	6	1	16	-18	-50	0	0	0	0	0
144	2352	3600	3888	6	3	49	-75	-81	0	0	0	0	0
145	180	2420	9280	6	29	36	-484	-1856	0	0	0	0	0
145	290	580	7250	6	1	2	-4	-50	0	0	0	0	0
145	355	725	1775	0	29	71	145	355	1	1	0	0	0
145	605	625	725	6	29	121	-125	-145	0	0	0	0	0
145	812	1300	7280	0	145	812	1300	7280	1	1	0	0	0
145	2320	2610	7250	6	1	16	-18	-50	0	0	0	0	0
145	2880	4350	5046	6	145	2880	-4350	-5046	0	0	0	0	0
146	219	876	1314	6	2	3	-12	-18	1	0	0	0	0
146	244	2701	4514	6	146	244	-2701	-4514	1	0	0	0	0
146	279	2628	5022	0	146	279	2628	5022	1	1	0	0	0
146	292	584	7300	6	1	2	-4	-50	0	0	0	0	0
146	292	1679	3358	0	2	4	23	46	1	1	0	0	0
146	1825	3650	7300	6	2	25	-50	-100	0	0	0	0	0
146	2336	2628	7300	6	1	16	-18	-50	0	0	0	0	0
147	273	4263	7917	0	7	13	203	377	1	1	0	0	0
147	294	588	7350	6	1	2	-4	-50	0	0	0	0	0
147	567	1587	2527	6	147	567	-1587	-2527	0	0	0	0	0
147	756	1014	1050	6	49	252	-338	-350	0	0	0	0	0
147	867	1587	6627	6	49	289	-529	-2209	0	0	0	0	0
147	1050	1344	1734	6	49	350	-448	-578	0	0	0	0	0
147	1296	3072	4624	6	147	1296	-3072	-4624	0	0	0	0	0
147	2352	2646	7350	6	1	16	-18	-50	0	0	0	0	0
147	2401	3675	3969	6	3	49	-75	-81	0	0	0	0	0
148	222	888	1332	6	2	3	-12	-18	1	0	0	0	0
148	232	1258	1972	6	74	116	-629	-986	1	0	0	0	0
148	252	3996	6804	6	37	63	-999	-1701	1	0	0	0	0
148	296	592	7400	6	1	2	-4	-50	0	0	0	0	0
148	296	1702	3404	0	2	4	23	46	1	1	0	0	0
148	302	1480	3020	0	74	151	740	1510	1	1	0	0	0
148	407	592	1628	0	4	11	16	44	1	1	0	0	0
148	1850	3700	7400	6	2	25	-50	-100	0	0	0	0	0
148	2368	2664	7400	6	1	16	-18	-50	0	0	0	0	0
149	298	596	7450	6	1	2	-4	-50	0	0	0	0	0
149	2384	2682	7450	6	1	16	-18	-50	0	0	0	0	0
149	3481	3509	4321	6	149	3481	-3509	-4321	0	0	0	0	0
150	225	240	250	6	30	45	-48	-50	0	0	0	0	0
150	225	250	960	6	30	45	-50	-192	0	0	0	0	0
150	225	900	1350	6	2	3	-12	-18	1	0	0	0	0
150	242	726	2178	6	75	121	-363	-1089	0	0	0	0	0
150	255	3900	6630	6	10	17	-260	-442	1	0	0	0	0
