family	n	d	parameter	status	jacobian_order
3	52	1	52	good_allowed	17280
3	53	1	53	good_allowed	18432
3	54	1	54	good_allowed	21888
3	55	1	55	good_allowed	18432
3	56	1	56	good_allowed	18432
3	57	1	57	good_allowed	18432
3	59	1	59	good_allowed	18432
3	60	1	60	good_allowed	18432
3	61	1	61	good_allowed	21888
3	63	1	63	good_allowed	17280
3	64	1	64	good_allowed	18432
3	65	1	65	good_allowed	18432
3	67	1	67	good_allowed	18432
3	68	1	68	good_allowed	18432
3	69	1	69	good_allowed	18432
3	70	1	70	good_allowed	18432
3	72	1	72	good_allowed	18432
3	73	1	73	good_allowed	18432
3	74	1	74	good_allowed	17280
3	76	1	76	good_allowed	21888
3	77	1	77	good_allowed	18432
3	78	1	78	good_allowed	18432
3	80	1	80	good_allowed	18432
3	81	1	81	good_allowed	18432
3	82	1	82	good_allowed	18432
3	83	1	83	good_allowed	21888
3	84	1	84	good_allowed	18432
3	85	1	85	good_allowed	17280
3	86	1	86	good_allowed	18432
3	87	1	87	good_allowed	17280
3	88	1	88	good_allowed	17280
3	90	1	90	good_allowed	21888
3	91	1	91	good_allowed	18432
3	92	1	92	good_allowed	18432
3	93	1	93	good_allowed	18432
3	94	1	94	good_allowed	18432
3	96	1	96	good_allowed	17280
3	98	1	98	good_allowed	21888
3	99	1	99	good_allowed	18432
3	100	1	100	boundary	0
3	102	1	102	good_allowed	21888
3	103	1	103	good_allowed	18432
3	104	1	104	good_allowed	21888
3	105	1	105	boundary	0
3	106	1	106	good_allowed	18432
3	107	1	107	boundary	0
3	108	1	108	good_allowed	17280
3	109	1	109	good_allowed	18432
3	112	1	112	good_allowed	18432
3	115	1	115	good_allowed	18432
3	119	1	119	good_allowed	18432
3	120	1	120	good_allowed	18432
3	121	1	121	good_allowed	18432
3	122	1	122	good_allowed	18432
3	123	1	123	good_allowed	17280
3	125	1	125	good_allowed	18432
3	126	1	126	good_allowed	18432
3	127	1	127	good_allowed	17280
3	128	1	128	good_allowed	21888
3	129	1	129	good_allowed	18432
3	130	1	130	good_allowed	21888
3	132	1	132	good_allowed	18432
3	133	1	133	good_allowed	18432
3	134	1	134	good_allowed	18432
3	135	1	135	good_allowed	18432
3	136	1	136	boundary	0
3	1	0	infinity	boundary	0
