family	n	d	parameter	status	jacobian_order
3	4	1	4	good_allowed	29568
3	7	1	7	good_allowed	26880
3	8	1	8	good_allowed	35328
3	10	1	10	good_allowed	30720
3	12	1	12	good_allowed	36864
3	13	1	13	good_allowed	33792
3	14	1	14	good_allowed	32256
3	15	1	15	good_allowed	36864
3	17	1	17	good_allowed	36864
3	18	1	18	good_allowed	30720
3	19	1	19	good_allowed	36864
3	21	1	21	good_allowed	36864
3	23	1	23	good_allowed	32256
3	26	1	26	good_allowed	32256
3	27	1	27	good_allowed	35328
3	28	1	28	good_allowed	26880
3	31	1	31	good_allowed	33792
3	32	1	32	good_allowed	26880
3	34	1	34	good_allowed	36864
3	39	1	39	good_allowed	35328
3	41	1	41	good_allowed	30720
3	42	1	42	good_allowed	32256
3	44	1	44	good_allowed	26880
3	45	1	45	good_allowed	29568
3	47	1	47	good_allowed	30720
3	48	1	48	good_allowed	30720
3	49	1	49	good_allowed	32256
3	50	1	50	good_allowed	36864
3	51	1	51	good_allowed	26880
3	52	1	52	good_allowed	33792
3	53	1	53	good_allowed	35328
3	54	1	54	good_allowed	35328
3	55	1	55	good_allowed	33792
3	58	1	58	good_allowed	29568
3	61	1	61	good_allowed	26880
3	62	1	62	good_allowed	32256
3	63	1	63	good_allowed	35328
3	64	1	64	good_allowed	32256
3	66	1	66	good_allowed	36864
3	67	1	67	good_allowed	35328
3	68	1	68	good_allowed	36864
3	69	1	69	good_allowed	30720
3	70	1	70	good_allowed	32256
3	71	1	71	good_allowed	29568
3	72	1	72	good_allowed	32256
3	74	1	74	good_allowed	26880
3	75	1	75	good_allowed	26880
3	77	1	77	good_allowed	36864
3	78	1	78	good_allowed	35328
3	79	1	79	good_allowed	36864
3	80	1	80	good_allowed	30720
3	81	1	81	good_allowed	32256
3	83	1	83	good_allowed	30720
3	84	1	84	good_allowed	32256
3	86	1	86	good_allowed	36864
3	87	1	87	good_allowed	32256
3	92	1	92	good_allowed	32256
3	93	1	93	good_allowed	36864
3	95	1	95	good_allowed	32256
3	96	1	96	good_allowed	30720
3	98	1	98	good_allowed	32256
3	99	1	99	good_allowed	30720
3	100	1	100	good_allowed	36864
3	101	1	101	good_allowed	35328
3	102	1	102	good_allowed	36864
3	104	1	104	good_allowed	26880
3	105	1	105	good_allowed	26880
3	107	1	107	good_allowed	32256
3	108	1	108	good_allowed	29568
3	109	1	109	good_allowed	32256
3	110	1	110	good_allowed	30720
3	111	1	111	good_allowed	36864
3	112	1	112	good_allowed	35328
3	113	1	113	good_allowed	36864
3	115	1	115	good_allowed	32256
3	116	1	116	good_allowed	35328
3	117	1	117	good_allowed	32256
3	118	1	118	good_allowed	26880
3	121	1	121	good_allowed	29568
3	124	1	124	good_allowed	33792
3	125	1	125	good_allowed	35328
3	126	1	126	good_allowed	35328
3	127	1	127	good_allowed	33792
3	128	1	128	good_allowed	26880
3	129	1	129	good_allowed	36864
3	130	1	130	good_allowed	32256
3	131	1	131	good_allowed	30720
3	132	1	132	good_allowed	30720
3	134	1	134	good_allowed	29568
3	135	1	135	good_allowed	26880
3	137	1	137	good_allowed	32256
3	138	1	138	good_allowed	30720
3	140	1	140	good_allowed	35328
3	145	1	145	good_allowed	36864
3	147	1	147	good_allowed	26880
3	148	1	148	good_allowed	33792
3	151	1	151	good_allowed	26880
3	152	1	152	good_allowed	35328
3	153	1	153	good_allowed	32256
3	156	1	156	good_allowed	32256
3	158	1	158	good_allowed	36864
3	160	1	160	good_allowed	36864
3	161	1	161	good_allowed	30720
3	162	1	162	good_allowed	36864
3	164	1	164	good_allowed	36864
3	165	1	165	good_allowed	32256
3	166	1	166	good_allowed	33792
3	167	1	167	good_allowed	36864
3	169	1	169	good_allowed	30720
3	171	1	171	good_allowed	35328
3	172	1	172	good_allowed	26880
3	175	1	175	good_allowed	29568
3	178	1	178	boundary	0
3	1	0	infinity	boundary	0
